"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"28867",387,9,6,2010,"control",4,72,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,18,"121170","*",NA
"28868",387,9,6,2010,"control",4,54,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,15,"355A40","*",NA
"28869",387,9,6,2010,"control",4,55,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,20,"4F7A77",NA,NA
"28870",387,9,6,2010,"control",4,77,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,17,"0A4461","*",NA
"28871",387,9,6,2010,"control",11,45,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,16,"5F0D63","*",NA
"28872",387,9,6,2010,"control",11,55,"DM","F",NA,"J",NA,NA,NA,NA,NA,33,19,"000017","*",NA
"28873",387,9,6,2010,"control",11,34,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,41,"000019","*",NA
"28874",387,9,6,2010,"control",11,46,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,17,"371F4F",NA,NA
"28875",387,9,6,2010,"control",11,51,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,52,"000020","*",NA
"28876",387,9,6,2010,"control",11,41,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,15,"52615D","*",NA
"28877",387,9,6,2010,"control",11,64,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,18,"7D3659",NA,NA
"28878",387,9,6,2010,"control",11,15,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"1B4067","*",NA
"28879",387,9,6,2010,"control",11,66,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,16,"1E3A31","*",NA
"28880",387,9,6,2010,"control",11,76,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"181324","*",NA
"28881",387,9,6,2010,"control",8,14,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,20,"1B4865","*",NA
"28882",387,9,6,2010,"control",8,46,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,12,"72782D","*",NA
"28883",387,9,6,2010,"control",8,65,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"3A626B","*",NA
"28884",387,9,6,2010,"control",8,71,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,51,"000030","*",NA
"28885",387,9,6,2010,"control",8,31,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,52,"000028","*",NA
"28886",387,9,6,2010,"control",8,43,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,13,"442715","*",NA
"28887",387,9,6,2010,"control",8,21,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,11,"473C69","*",NA
"28888",387,9,6,2010,"control",8,53,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,17,"243350",NA,NA
"28889",387,9,6,2010,"control",14,34,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,55,"000032","*",NA
"28890",387,9,6,2010,"control",14,56,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,18,"1B5E71","*",NA
"28891",387,9,6,2010,"control",14,53,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,20,"205A27","*",NA
"28892",387,9,6,2010,"control",14,33,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"000005",NA,NA
"28893",387,9,6,2010,"control",14,23,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,21,"1D6060","*",NA
"28894",387,9,6,2010,"control",14,72,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,38,"000111","*",NA
"28895",387,9,6,2010,"control",14,12,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,14,"3E2E7A","*",NA
"28896",387,9,6,2010,"control",14,65,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,14,"380700","*",NA
"28897",387,9,6,2010,"exclosure",15,57,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,18,"2F2F1B","*",NA
"28898",387,9,6,2010,"exclosure",15,13,"PP","M",NA,NA,"M",NA,NA,NA,NA,22,NA,"375B04","*",NA
"28899",387,9,6,2010,"exclosure",15,32,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,22,"1C705D",NA,NA
"28900",388,11,6,2010,"control",2,71,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,49,"1028900",NA,NA
"28901",388,11,6,2010,"control",2,35,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"0B0D15",NA,NA
"28902",388,11,6,2010,"control",2,26,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,20,"3C7953","*",NA
"28903",388,11,6,2010,"control",12,31,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,52,"000723",NA,NA
"28904",388,11,6,2010,"control",12,37,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,16,"7E2254",NA,NA
"28905",388,11,6,2010,"control",12,14,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,45,"000049","*",NA
"28906",388,11,6,2010,"exclosure",19,65,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"3E6E74","*",NA
"28907",388,11,6,2010,"control",17,62,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,12,"001E24","*",NA
"28908",388,11,6,2010,"control",17,64,"PF","F",NA,NA,NA,NA,NA,"E",NA,15,8,"633754","*",NA
"28910",388,11,6,2010,"exclosure",21,31,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,14,"46450F",NA,NA
"28911",388,11,6,2010,"exclosure",21,72,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,20,"4E2705",NA,NA
"28912",388,11,6,2010,"exclosure",21,55,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"3F7242",NA,NA
"28913",388,11,6,2010,"control",22,27,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"667378","*",NA
"28914",388,11,6,2010,"control",22,52,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,NA,"000047","*",NA
"28915",388,11,6,2010,"control",22,66,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"611363","*",NA
"28916",388,11,7,2010,"exclosure",3,11,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,17,"5B3833","*",NA
"28917",388,11,7,2010,"exclosure",3,77,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,19,"7F4B52",NA,NA
"28918",388,11,7,2010,"control",4,73,"PP","M","Z",NA,NA,NA,NA,NA,NA,16,14,"355A40",NA,NA
"28919",388,11,7,2010,"control",4,72,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"1C7938","*",NA
"28920",388,11,7,2010,"control",4,35,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,14,"143722","*",NA
"28921",388,11,7,2010,"control",4,71,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,15,"297914","*",NA
"28922",388,11,7,2010,"control",4,36,"DM","F",NA,NA,NA,"S",NA,NA,NA,36,45,"000125","*",NA
"28923",388,11,7,2010,"control",4,13,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"474D7B","*",NA
"28924",388,11,7,2010,"control",11,35,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,NA,"000174","*",NA
"28925",388,11,7,2010,"control",11,75,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,50,"000152","*",NA
"28927",388,11,7,2010,"control",11,74,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,51,"000020",NA,NA
"28928",388,11,7,2010,"control",8,76,"DM","F",NA,NA,NA,"S",NA,NA,NA,36,46,"000074","*",NA
"28929",388,11,7,2010,"control",8,54,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,54,"000838",NA,NA
"28930",388,11,7,2010,"control",8,67,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"442715",NA,NA
"28931",388,11,7,2010,"control",8,34,"DO","M",NA,NA,"R",NA,NA,NA,NA,33,48,"000028",NA,NA
"28932",388,11,7,2010,"control",8,11,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"2C2F16","*",NA
"28933",388,11,7,2010,"control",14,66,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,28,"000156","*",NA
"28934",388,11,7,2010,"control",14,43,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,45,"000111",NA,NA
"28935",388,11,7,2010,"exclosure",15,27,"NA","F","Z",NA,NA,NA,NA,NA,NA,32,136,"000015",NA,NA
"28936",389,1,5,2011,"control",2,31,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,24,"000149","*",NA
"28937",389,1,5,2011,"control",2,35,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,43,"000114","*",NA
"28938",389,1,5,2011,"control",2,16,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,40,"000122","*",NA
"28939",389,1,5,2011,"control",2,21,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,50,"494961",NA,NA
"28940",389,1,5,2011,"control",12,27,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,43,"000723",NA,NA
"28941",389,1,5,2011,"control",12,21,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,47,"000049",NA,NA
"28942",389,1,5,2011,"control",17,13,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,34,"000045","*",NA
"28943",389,1,5,2011,"control",17,61,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,48,"000136","*",NA
"28944",389,1,5,2011,"control",17,42,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,44,"000170","*",NA
"28945",389,1,5,2011,"exclosure",21,45,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,45,"057427",NA,NA
"28946",389,1,5,2011,"control",22,21,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,53,"000176","*",NA
"28947",389,1,5,2011,"control",17,54,"DO","F","Z",NA,NA,NA,NA,NA,NA,38,45,"1028947",NA,NA
"28948",389,1,6,2011,"control",4,42,"DM","F","Z",NA,NA,NA,NA,NA,NA,33,37,"000039","*",NA
"28949",389,1,6,2011,"control",4,47,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,47,"000992",NA,NA
"28950",389,1,6,2011,"control",4,74,"DM","F",NA,"J",NA,NA,NA,NA,NA,33,24,"000103","*",NA
"28951",389,1,6,2011,"control",4,73,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,14,"297914",NA,NA
"28952",389,1,6,2011,"control",4,72,"DM","M",NA,NA,"M",NA,NA,NA,NA,38,52,"000105","*",NA
"28953",389,1,6,2011,"control",4,25,"DM","F",NA,"J",NA,NA,NA,NA,NA,34,21,"1028953",NA,NA
"28954",389,1,6,2011,"control",11,75,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,49,"000020",NA,NA
"28955",389,1,6,2011,"control",11,44,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,24,"000107","*",NA
"28956",389,1,6,2011,"control",11,17,"OT","F","Z",NA,NA,NA,NA,NA,NA,22,25,"000721",NA,NA
"28957",389,1,6,2011,"control",11,11,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,42,"1028957",NA,NA
"28958",389,1,6,2011,"control",11,32,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,24,"000109","*",NA
"28959",389,1,6,2011,"control",8,74,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,57,"000838",NA,NA
"28960",389,1,6,2011,"control",8,42,"DO","M",NA,NA,"M",NA,NA,NA,NA,35,46,"000028",NA,NA
"28961",389,1,6,2011,"control",14,44,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,46,"000111","*",NA
"28962",389,1,6,2011,"control",14,23,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,39,"000112","*",NA
"28963",390,2,5,2011,"control",2,52,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,44,"000122",NA,NA
"28964",390,2,5,2011,"control",2,51,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,48,"494961",NA,NA
"28965",390,2,5,2011,"control",2,41,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,42,"000114",NA,NA
"28966",390,2,5,2011,"control",2,54,"DM","M","Z",NA,NA,NA,NA,NA,NA,40,44,"000167","*",NA
"28967",390,2,5,2011,"control",12,61,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,50,"000723",NA,NA
"28968",390,2,5,2011,"control",17,11,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,43,"000170",NA,NA
"28969",390,2,5,2011,"control",22,37,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,45,"000162","*",NA
"28970",390,2,6,2011,"control",4,56,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"000992",NA,NA
"28971",390,2,6,2011,"control",4,47,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,42,"000039",NA,NA
"28972",390,2,6,2011,"control",11,64,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,33,"000164","*",NA
"28973",390,2,6,2011,"control",11,36,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"000020",NA,NA
"28974",390,2,6,2011,"control",8,17,"DO","M",NA,NA,"S",NA,NA,NA,NA,34,47,"000028",NA,NA
"28975",390,2,6,2011,"control",14,17,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,35,"000796","*",NA
"28976",390,2,6,2011,"control",14,35,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,45,"000112",NA,NA
"28977",390,2,6,2011,"control",14,26,"DM","M","Z",NA,NA,NA,NA,NA,NA,NA,49,"000111",NA,NA
"28978",390,2,6,2011,"control",14,55,"DM","M",NA,NA,"M",NA,NA,NA,NA,39,54,"000131","*",NA
"28979",390,2,6,2011,"control",14,56,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,45,"22711F",NA,NA
"28980",391,3,14,2011,"control",2,15,"DM","M",NA,"J",NA,NA,NA,NA,NA,35,25,"000133","*",NA
"28981",391,3,14,2011,"control",2,14,"DM","M",NA,"J",NA,NA,NA,NA,NA,36,25,"000134","*",NA
"28982",391,3,14,2011,"control",17,72,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,51,"000136","*",NA
"28983",391,3,14,2011,"control",17,17,"DM","F",NA,"J",NA,NA,NA,NA,NA,37,21,"000137","*",NA
"28984",391,3,14,2011,"exclosure",21,34,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,17,"46450F",NA,NA
"28985",391,3,14,2011,"exclosure",21,26,"PP","M",NA,NA,"R",NA,NA,NA,NA,21,20,"2C6357",NA,NA
"28986",391,3,14,2011,"control",22,51,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,43,"000139","*",NA
"28987",391,3,15,2011,"exclosure",3,22,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,20,"0A5555",NA,NA
"28988",391,3,15,2011,"control",4,17,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,51,"000052","*",NA
"28989",391,3,15,2011,"control",4,71,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,54,"000105",NA,NA
"28990",391,3,15,2011,"control",4,44,"DM","F",NA,NA,NA,NA,NA,"E",NA,32,51,"000039",NA,NA
"28991",391,3,15,2011,"control",4,65,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,48,"000056","*",NA
"28992",391,3,15,2011,"control",4,57,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,27,"000149",NA,NA
"28993",391,3,15,2011,"control",4,14,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,47,"000058","*",NA
"28994",391,3,15,2011,"control",11,74,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,40,"000472","*",NA
"28995",391,3,15,2011,"control",11,27,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,49,"000020",NA,NA
"28996",391,3,15,2011,"control",8,52,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,48,"000074","*",NA
"28997",391,3,15,2011,"control",8,61,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,18,"1B4865",NA,NA
"28998",391,3,15,2011,"control",8,33,"DO","M",NA,NA,"R",NA,NA,NA,NA,34,37,"000028",NA,NA
"28999",391,3,15,2011,"control",8,72,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,16,"6C4B24","*",NA
"29000",391,3,15,2011,"control",14,33,"DM","M",NA,NA,"M",NA,NA,NA,NA,38,43,"000167",NA,NA
"29001",391,3,15,2011,"control",14,67,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"363D7C",NA,NA
"29002",391,3,15,2011,"control",14,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,42,"22711F",NA,NA
"29003",391,3,15,2011,"control",14,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,35,"000796",NA,NA
"29004",391,3,15,2011,"control",14,57,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,50,"000112",NA,NA
"29005",391,3,15,2011,"exclosure",15,25,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,24,"1C705D",NA,NA
"29006",392,4,2,2011,"control",2,16,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,31,"000133",NA,NA
"29008",392,4,2,2011,"control",2,66,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,17,"29543F",NA,NA
"29009",392,4,2,2011,"control",2,71,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,15,"216D70",NA,NA
"29010",392,4,2,2011,"control",2,13,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,32,"000134",NA,NA
"29011",392,4,2,2011,"control",12,56,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,21,"63224C","*",NA
"29012",392,4,2,2011,"control",12,57,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,28,"000113",NA,NA
"29013",392,4,2,2011,"control",12,41,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,29,"000096","*",NA
"29014",392,4,2,2011,"control",12,76,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,47,"000723",NA,NA
"29015",392,4,2,2011,"control",12,31,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,19,"261224",NA,NA
"29016",392,4,2,2011,"exclosure",19,67,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"443046",NA,NA
"29017",392,4,2,2011,"exclosure",19,33,"PP","M",NA,NA,"R",NA,NA,NA,NA,22,NA,"206F70",NA,NA
"29018",392,4,2,2011,"exclosure",19,25,"PP","F",NA,NA,NA,"P",NA,NA,NA,22,18,"3E6E74",NA,NA
"29019",392,4,2,2011,"exclosure",19,51,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"4E7849","*",NA
"29020",392,4,2,2011,"control",17,35,"DM","F",NA,NA,NA,"S",NA,NA,NA,35,27,"000137",NA,NA
"29021",392,4,2,2011,"control",17,25,"PF","F",NA,NA,NA,"B",NA,"E",NA,15,9,"633754",NA,NA
"29022",392,4,2,2011,"control",17,55,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,52,"000093","*",NA
"29023",392,4,2,2011,"control",17,73,"DO","F",NA,NA,NA,"S",NA,NA,NA,36,50,"000091","*",NA
"29025",392,4,2,2011,"exclosure",21,47,"PP","F",NA,NA,NA,"S",NA,NA,NA,21,16,"3F7242",NA,NA
"29026",392,4,2,2011,"exclosure",21,43,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,50,"057427",NA,NA
"29027",392,4,2,2011,"exclosure",21,63,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,21,"635023",NA,NA
"29028",392,4,2,2011,"exclosure",21,73,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,18,"46450F",NA,NA
"29029",392,4,2,2011,"exclosure",21,62,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,17,"124667","*",NA
"29030",392,4,2,2011,"control",22,72,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"6E5B43","*",NA
"29031",392,4,2,2011,"control",22,57,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"667378",NA,NA
"29032",392,4,2,2011,"control",22,71,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,13,"09195B","*",NA
"29033",392,4,2,2011,"control",22,73,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,47,"000139",NA,NA
"29034",392,4,2,2011,"control",22,45,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,19,"6E111A",NA,NA
"29035",392,4,3,2011,"exclosure",3,14,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,23,"751946","*",NA
"29036",392,4,3,2011,"exclosure",3,11,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,26,"7F0D4C",NA,NA
"29037",392,4,3,2011,"exclosure",3,23,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"0A5555",NA,NA
"29038",392,4,3,2011,"control",4,31,"DM","M",NA,NA,"R",NA,NA,NA,NA,34,48,"000056",NA,NA
"29039",392,4,3,2011,"control",4,21,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,18,"200F03",NA,NA
"29040",392,4,3,2011,"control",4,67,"DM","F",NA,NA,NA,"P",NA,"E",NA,38,45,"000090","*",NA
"29041",392,4,3,2011,"control",4,35,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,46,"000039",NA,NA
"29042",392,4,3,2011,"control",4,17,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,17,"143722",NA,NA
"29043",392,4,3,2011,"control",4,16,"PP","M",NA,NA,"R",NA,NA,NA,NA,23,24,"006E29","*",NA
"29044",392,4,3,2011,"control",4,76,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,23,"2D0E66",NA,NA
"29045",392,4,3,2011,"control",4,11,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"474D7B",NA,NA
"29046",392,4,3,2011,"control",4,71,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,19,"1C7938",NA,NA
"29047",392,4,3,2011,"control",11,12,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,17,"7D4073","*",NA
"29048",392,4,3,2011,"control",11,33,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,18,"5F0D63",NA,NA
"29049",392,4,3,2011,"control",11,45,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,51,"000020",NA,NA
"29050",392,4,3,2011,"control",11,46,"DM","F",NA,NA,NA,"S",NA,"E",NA,35,49,"000088","*",NA
"29051",392,4,3,2011,"control",11,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,42,"000086","*",NA
"29052",392,4,3,2011,"control",11,71,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,15,"371F4F",NA,NA
"29053",392,4,3,2011,"control",8,27,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,13,"2C2F16",NA,NA
"29054",392,4,3,2011,"control",8,64,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,51,"000028",NA,NA
"29055",392,4,3,2011,"control",8,57,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,32,"000085","*",NA
"29056",392,4,3,2011,"control",8,52,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,18,"6C4B24",NA,NA
"29057",392,4,3,2011,"control",8,62,"DM","M",NA,NA,"M",NA,NA,NA,NA,34,37,"000083","*",NA
"29058",392,4,3,2011,"control",14,57,"PP","M",NA,NA,"M",NA,NA,NA,NA,22,23,"1D6060",NA,NA
"29059",392,4,3,2011,"control",14,47,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,44,"22711F",NA,NA
"29060",392,4,3,2011,"control",14,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,50,"363D7C",NA,NA
"29061",392,4,3,2011,"control",14,25,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,45,"000167",NA,NA
"29062",392,4,3,2011,"control",14,16,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,41,"000112",NA,NA
"29063",392,4,3,2011,"control",14,71,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,37,"000796",NA,NA
"29064",392,4,3,2011,"exclosure",15,43,"PP","M",NA,NA,"R",NA,NA,NA,NA,22,22,"77272D","*",NA
"29065",392,4,3,2011,"exclosure",15,45,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,25,"1C705D",NA,NA
"29066",393,5,8,2011,"control",4,65,"PP","M",NA,NA,"R",NA,NA,NA,NA,22,23,"2D0E66",NA,NA
"29067",393,5,8,2011,"control",4,66,"DM","F",NA,NA,NA,NA,NA,"E",NA,38,50,"000090",NA,NA
"29068",393,5,8,2011,"control",4,33,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,21,"4F0A45",NA,NA
"29069",393,5,8,2011,"control",4,21,"PP","M",NA,NA,"M",NA,NA,NA,NA,22,26,"43215C",NA,NA
"29070",393,5,8,2011,"control",4,25,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,20,"11351A",NA,NA
"29071",393,5,8,2011,"control",4,24,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,21,"3F472D",NA,NA
"29072",393,5,8,2011,"control",4,75,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,23,"006E29",NA,NA
"29073",393,5,8,2011,"control",4,63,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,21,"7C647E","*",NA
"29074",393,5,8,2011,"control",4,71,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,38,"000100","*",NA
"29075",393,5,8,2011,"control",4,11,"OT","M",NA,NA,"S",NA,NA,NA,NA,20,25,"000149",NA,NA
"29076",393,5,8,2011,"control",11,22,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,14,"0F625D","*",NA
"29077",393,5,8,2011,"control",11,74,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,43,"000472",NA,NA
"29078",393,5,8,2011,"control",11,13,"DM","F",NA,NA,NA,"S",NA,NA,NA,33,30,"000800","*",NA
"29079",393,5,8,2011,"control",11,14,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,19,"064F37","*",NA
"29080",393,5,7,2011,"control",2,15,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,40,"000133",NA,NA
"29081",393,5,7,2011,"control",2,32,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"216D70",NA,NA
"29082",393,5,7,2011,"control",2,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,42,"000134",NA,NA
"29083",393,5,7,2011,"control",12,56,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,24,"000065","*",NA
"29084",393,5,7,2011,"control",12,61,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,31,"000096",NA,NA
"29085",393,5,7,2011,"control",12,17,"DM","F",NA,NA,NA,NA,"P","E",NA,37,55,"000070","*",NA
"29086",393,5,7,2011,"control",12,27,"PP","M",NA,NA,"R",NA,NA,NA,NA,21,20,"63224C",NA,NA
"29087",393,5,7,2011,"control",12,62,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,45,"000723",NA,NA
"29088",393,5,7,2011,"control",12,31,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"52161B","*",NA
"29089",393,5,7,2011,"control",17,66,"PP","M",NA,NA,"R",NA,NA,NA,NA,22,21,"483321","*",NA
"29090",393,5,7,2011,"control",17,61,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,18,"4F4B1F","*",NA
"29091",393,5,7,2011,"control",17,67,"PP","M",NA,NA,"R",NA,NA,NA,NA,21,19,"152A6B","*",NA
"29092",393,5,7,2011,"control",17,34,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"000069","*",NA
"29093",393,5,7,2011,"control",17,57,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,28,"2B394D","*",NA
"29094",393,5,7,2011,"control",17,37,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,23,"76001C","*",NA
"29095",393,5,7,2011,"control",17,65,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"446C14","*",NA
